std,std_diff,hist_cor,hist_inters,hist_alike,hist_mean,cos,pixel_lap,std_diff_lap,hist_64_corr_lap,hist_kl_div_lap,hist_alike_lap,pixel_eq,dr_dif_eq,std_eq,hist_inters_eq,hist_alike_eq,hist_mean_eq,cos_eq,pixel_lap_lap_eq,br_lap_lap_eq,std_diff_lap_lap_eq,answer
0.28611828152249075,104.24102106721097,0.9829989906122341,281.81,538063.2579848237,68.328125,132.48715511773423,1813.4827386705329,105.63518732425254,0.9912828212989016,67.87195688347276,2475138.827888764,173.06593150415242,78.52561077104811,0.057242323740602785,292.64,521535.2835002346,83.75,136.84034883960615,3223.813705433849,0.5381335910652965,102.25849653652668,0.0
0.9784286332331432,104.725549296491,0.9722904473614742,215.92,476423.0351722624,114.859375,132.3016463394253,1839.5961984536082,105.42009555549684,0.9906325234703796,160.59994321312254,2338222.965907384,191.85533854166667,130.44581051331616,0.34716828907506425,269.49,481438.18075263343,78.796875,136.31876696763658,3241.713479918385,0.3617187499999943,102.09574085081593,0.0
1.101055353098232,105.57522311845035,0.8859605499688704,140.38,420432.35045721376,168.1875,133.04962038617455,1808.3668411726803,105.87654791644844,0.9896651512685009,101.2496164980378,2229239.263974209,198.24583915020042,118.76634763387743,0.4172484793016622,260.81,441486.6304601506,112.09375,140.9702229136039,3221.9016873389173,0.21455782860824968,102.32055441666232,0.0
0.8018063243779565,105.31478289447521,0.969292740878129,127.76,387391.6686086324,52.859375,132.6548730252326,1774.2048700601376,105.64953732265717,0.9891107301547284,177.18174050319462,2143721.19176984,204.4243122673253,124.7911811819874,0.6434293662026321,261.54,414279.1049788831,69.734375,138.7184638842744,3177.2957876932987,0.19129617697594625,102.27931939804549,0.0
0.4899563936326743,106.83845913844108,0.935434763342884,117.71,378123.6141985849,67.28125,132.8563352128196,1767.5290028994846,106.07327485454212,0.9892064076445968,75.5776791627765,2079376.646937594,199.1858547215063,112.2386665055842,0.4072759232591281,257.64,400322.72297724977,92.40625,138.24760857027542,3124.2413471864256,0.3187822164948457,102.63434556120646,0.0
0.4142307079996428,109.50008945699386,0.9225254191891354,116.2,379379.6372451335,70.75,132.6447439585089,1687.954880798969,106.0098123821553,0.991058933600035,167.8933124797261,1970295.6647034269,186.36090483605386,125.27186112900915,0.6155147912268362,265.43,395736.3571774853,83.03125,139.74840986904823,3088.5710064969926,0.2719998389175231,102.49213381134598,0.0
0.01803658809751596,109.18560537081059,0.9763857267886268,115.46,384200.50148736936,39.46875,132.81133202886502,1272.4898813359107,106.5575348678787,0.9933474397225954,104.03558293188179,1913360.7119491003,120.4269294100802,132.2436622995418,0.1853096701526624,264.43,384709.9328250279,62.03125,139.8360848161599,2761.6631215098796,0.033683687714777484,102.46786391827463,0.0
0.3877568129457458,110.87283033840046,0.9071658514009096,97.37,387393.78706486843,80.0625,132.87247643584672,1150.7589078608248,105.74884466313179,0.9916097610783616,170.66965999378678,1897040.0415115429,98.378292794244,124.26445849441579,0.15976358394172507,271.84,371834.1959609749,82.609375,138.69864867799987,2672.776022873712,0.2107603092783492,102.62651163972772,0.0
0.5941534875071852,112.65396681079716,0.9501230196157736,107.58,399064.1383539825,58.015625,133.22648521101118,1086.2816204896908,106.82843928264569,0.9918761115890672,131.15354397110022,1903832.0094925924,92.97179087915235,126.47757552978236,0.2335672699006963,278.93,372487.79780840455,89.734375,140.3287668059895,2638.536432828608,0.1312379188144348,102.36459055900448,0.0
0.6770510134036769,113.11596945511192,0.9383198371282296,121.59,418241.9820302626,74.328125,133.78016998903644,1060.0018336554983,107.43493426942177,0.9911828636935948,107.4498648044862,1915131.911289501,92.73877344644904,100.31817457760596,0.2984665373500661,286.81,382296.11951483117,126.828125,137.38126046804786,2639.157631282217,0.032827265893473616,102.59559875386623,0.0
0.7954635842090596,114.5903680507988,0.96356700536179,153.15,438947.1512388789,137.4375,133.6071051862713,1089.9939956507733,107.29599020241442,0.9917560136086117,52.940727255747824,1915734.2446701284,96.34628570661512,117.37339230741695,0.2852404009139562,289.15,384538.8749276949,142.78125,139.45704504174324,2659.9767088165813,0.4474132839347078,102.91673829232195,0.0
0.7481249383342927,113.08812264459715,0.9704343499668421,210.74,464644.2056814517,113.109375,133.063071075544,1109.052479327749,107.01187326992519,0.993081136988878,58.47595496630296,1924717.2656277216,95.96169145546965,105.40637483891753,0.29909841989594105,303.97,387840.4189675086,107.484375,137.97180457224198,2687.07165082689,0.02807533290378217,102.73883348132506,0.0
0.4085815559890023,111.0213333156246,0.9771763561131022,263.63,496543.8608282775,80.578125,133.11640981632678,1042.1218830541236,107.10407015043323,0.9925149720088972,86.58524865730072,1936198.7510194737,89.76062159936998,126.87119487399772,0.09750923095575104,310.93,404322.6645233375,89.765625,137.8534754555597,2606.083732012457,0.0174519437285241,102.67541732394764,0.0
0.04236267949677597,110.13870419347529,0.9815719576188928,284.7,516088.1086691128,71.484375,132.56364356829948,1014.0692131121132,107.32214490006493,0.9900500587046528,65.2865283690557,1954116.251042664,92.10544727233679,132.91738527348224,0.08315455057738319,331.71,417535.3538579058,62.40625,136.06631154680812,2601.115110878437,0.13673351589346794,102.8455050366335,0.0
0.15402446526071145,109.45717149839159,0.9848048402436176,268.68,516276.6118810129,70.125,132.1516753322437,974.306976213488,107.20544145086984,0.9917299564296059,86.64495775683945,1939144.058080077,87.62043420675829,117.51610466781214,0.10940159237771496,325.56,415961.88604382717,81.734375,138.88889655080325,2601.30457876933,0.303837789948453,102.55370660391216,0.0
0.22944227133810105,111.34975904820972,0.9767584847948362,264.92,507791.94806460897,87.546875,132.15090823069374,995.6654813681273,107.27227579105795,0.9898173591512728,135.28373035965572,1858995.6619155959,92.62372073668385,114.23218472580184,0.06035991600354864,325.81,406411.513932875,91.21875,138.58145658801158,2632.89765625,0.3353065936426063,102.28833492393257,0.0
0.6476529344776479,111.54039841586187,0.972699524484104,267.86,507415.1102652651,89.09375,131.88773889528375,1070.580695607818,107.03453732274878,0.9909930947089828,172.66995006657575,1734868.427589999,105.43595495060137,110.98273509092206,0.38756349743719204,305.89,403575.3190674714,137.046875,138.03492284460495,2717.5029008268907,0.2488657109106498,102.06554993946764,0.0
0.8130052310963976,113.10142192993357,0.968219574675772,281.25,510387.01669837,95.484375,132.86242245568198,1134.7964494737973,107.47920351183564,0.9926076802556256,183.2362668132545,1628552.2205767846,117.42350819730814,98.10976159793816,0.3235586919475253,317.12,405390.9147386368,121.578125,137.00606865832668,2793.302618932561,0.07280256658075501,102.16679648469021,0.0
0.45633234463492295,113.95364488914223,0.9846087205045692,315.81,512505.9583760632,60.890625,133.47493752228004,1305.9339910867698,107.86085193961377,0.9914369542109854,198.92746984839988,1567255.1830136885,136.2044494558992,109.72878901775486,0.2896360881197211,330.07,408416.4593945138,81.28125,137.6542434604407,2915.512898679124,0.11557801761168207,101.96076397744032,0.0
0.1930359510048234,113.63597536455522,0.9631807513659688,318.94,528639.4237631987,89.0625,133.74131349652345,1419.256754725086,108.3518615339814,0.991329585487788,51.44798131006422,1546384.6640553656,148.6473009736541,97.19215528350516,0.09282909056498312,327.53,418773.22566815116,90.546875,136.99416358318496,2997.546442762028,0.09646692439862647,102.33244946633562,0.0
0.13130613350238465,112.43521648727231,0.979623653532241,319.82,525689.9648959307,68.0,133.8558779448017,1524.6977153135736,108.4658363299078,0.9910900697785948,47.95574970392012,1493343.1297545254,154.00897766323024,107.30767557989692,0.14864865049768386,325.14,415335.4949313381,98.046875,137.10267175658578,3112.3173539518903,0.3376530283505161,102.24019467502464,0.0
0.5036132430756552,109.42323570790305,0.9260784338775384,302.78,497324.0842227849,129.5,134.15735201917724,1457.7460467676115,107.60784095294868,0.9917934950126126,195.8302295255349,1421792.8869480612,148.73106520260598,119.81500259521765,0.35353160532019245,299.63,392650.69112324703,145.75,137.46002632412953,3064.3347293814427,0.1987032860824698,102.1977454870778,0.0
0.6416912028014465,109.06494785683223,0.9297485976655792,298.95,454669.98434434686,148.046875,134.9986905151963,1345.5523692547251,108.17964402485347,0.9918225335683584,87.69050976933553,1298683.4579313046,140.10200413445014,108.09812741623712,0.3550686659478757,293.06,359069.7121311668,172.9375,137.03321181006342,2988.231593642612,0.19754349226804635,102.43037453388428,0.0
0.6670493006038853,108.10071376747216,0.941054789437054,296.44,412292.4514416387,146.0,134.70828816138157,1249.6448440184708,108.20267466632578,0.9929513407096944,60.65040984153145,1178185.9104821088,134.45271468714205,121.33847141680984,0.1956017759232438,280.2,322995.6146340419,178.46875,137.40103331268165,2914.325520833333,0.2856502362542912,102.56573475163135,0.0
0.6959952338197226,109.7124589739388,0.9716836102834504,294.05,370405.17747909314,100.265625,135.2817622012468,1235.9119160760308,107.92808149927185,0.9927151130429108,96.37125425370589,1109851.2099810694,142.31179168456472,120.50785321806988,0.4511752023962998,258.99,280081.2849984337,181.890625,135.92409111074906,2914.711627469931,0.13202856529209586,102.40945911820492,0.0
0.5503395506666919,111.32225511153429,0.9795169793312244,281.4,347758.59136923484,77.859375,134.8616916545757,1209.9110851589344,107.50922146150428,0.9927700058509472,108.28584612410336,1067262.2347900332,141.71231788731387,102.97161324097937,0.19149159136102867,242.96,251494.5806593257,215.828125,136.29548124664169,2891.4619026524915,0.13130235180412342,102.28192885104778,0.0
0.5931674527462292,112.37714055625408,0.9594288496480712,259.47,332525.25661002484,107.171875,134.81263029992232,1198.0153806915807,108.27911734109772,0.9920477303129808,88.89938848139911,1018405.0549281415,147.68320223009738,116.5937370239118,0.39014139843698814,250.83,231206.0015322507,168.28125,135.03371355755488,2927.3991543170105,0.3900558419244007,102.07426880068084,0.0
0.5839956900871002,112.53090330719856,0.9818628863768464,259.91,331829.3685014314,79.328125,134.82843305093763,1163.3580098260304,108.2001902255312,0.9940550004705954,109.79450696372791,967382.6249123015,132.72523625429554,100.46964669243988,0.2510009881186903,251.31,224666.74560433105,121.390625,135.3924006163327,2904.7807774914095,0.2478790807560145,101.9779355534917,0.0
0.7215055288207992,112.49373736811405,0.9587676347328228,239.35,339566.1360214198,99.796875,133.682748291319,1167.1263342998282,108.34598839030205,0.9929909191714574,112.627767220938,981753.2184875748,139.14759047465634,89.902408630441,0.19655778758993134,237.27,239348.35552294,133.1875,135.92777700352073,2903.449483193729,0.3848515356529205,102.07653151834684,0.0
0.3853786640097781,112.50680445187928,0.8994980604624007,173.45,350165.2788299091,153.171875,133.86894670073772,1233.6313077212199,108.64538332165763,0.9918079365706046,177.73946847824132,942483.8034715832,157.71520797537227,105.58904281214205,0.011057906622347955,229.21,262316.4907367023,105.0625,136.95317849614023,2936.3464306808423,0.20660840850515427,101.96516798743605,0.0
0.03931977764507622,110.94189776065954,0.9723643575208394,131.69,369182.86859683966,86.171875,133.9196657631228,1294.5528068621136,108.97366897323371,0.993156057606662,41.873074230715694,871814.5767455414,174.08313645475369,98.23191312285223,0.2039066771858984,223.0,287782.0176528758,87.453125,136.56672012817776,2914.3117576782647,0.6321077641752595,102.38224038092524,0.0
