,std,std_diff,hist_cor,hist_inters,hist_alike,hist_mean,cos,pixel_lap,std_diff_lap,hist_64_corr_lap,hist_kl_div_lap,hist_alike_lap,pixel_eq,dr_dif_eq,std_eq,hist_inters_eq,hist_alike_eq,hist_mean_eq,cos_eq,pixel_lap_lap_eq,br_lap_lap_eq,std_diff_lap_lap_eq,answer
0,0.0,0.0,1.0,0.0,1.5290702e-12,0.0,83.288704,0.0,0.0,1.0,0.0,2.5777057e-08,0.0,0.0,0.0,0.0,5.8066424e-10,0.0,81.43632,0.0,0.0,0.0,0.0
1,0.0,0.0,1.0,0.0,1.5290702e-12,0.0,83.288704,0.0,0.0,1.0,0.0,2.5777057e-08,0.0,0.0,0.0,0.0,5.8066424e-10,0.0,81.43632,0.0,0.0,0.0,0.0
2,0.010244299,16.212166,1.0,0.0,163.9916,0.0,83.254295,2.5768716,16.776817,0.99827594,62.269745,0.2641327,0.10667073,0.9940155,0.0053815353,0.0,1.5670736e+26,0.0,81.379135,18.314215,0.08562848,20.555273,0.0
3,0.24823934,61.155643,1.0,0.0,10983.965,0.0,82.62873,17.988806,33.07644,0.98687327,1328.0189,7.54001,2.2487295,21.876398,0.55802023,0.0,3.2085703e+28,0.0,78.331505,126.73477,0.9405902,36.76142,0.0
4,0.5051643,80.26044,1.0,0.0,2.6526997e+30,0.0,82.7213,23.971884,47.68953,0.9648656,4429.0557,27.690214,7.0544724,53.41922,0.9790009,0.0,2.9835527e+32,0.0,77.91237,154.53816,0.2396196,51.294914,0.0
5,0.20019794,62.993263,1.0,0.0,5.4332544e+27,0.0,87.50839,26.091434,51.3864,0.9713457,703.5302,4.4829397,2.0629098,20.4735,0.35602114,0.0,4.3317007e+28,0.0,96.02931,145.47089,0.42887795,52.222813,0.0
6,0.1490972,61.327198,1.0,0.0,2914.3438,0.0,89.88391,21.086681,48.873154,0.98336905,146.64397,1.1668924,1.5331919,16.532352,0.46285334,0.0,136.28952,0.0,99.62917,125.41567,0.026684366,51.02196,0.0
7,0.27752405,69.68205,1.0,0.0,6.8884003e+28,0.0,90.59187,32.59826,51.468525,0.95925134,1803.1583,8.955891,3.987479,30.62035,0.5362559,0.0,5.145913e+28,0.0,98.37376,196.93184,0.74041176,52.9222,0.0
8,0.07012656,46.3956,1.0,0.0,1.7917323e+26,0.0,91.81902,20.405598,45.987476,0.98884845,211.09962,1.1200874,0.9784681,8.598865,0.23798445,0.0,132.02458,0.0,104.62079,128.30724,0.556225,44.08233,0.0
9,0.026250314,36.561848,1.0,0.0,87.0653,0.0,92.04599,14.800671,43.92843,0.9964921,54.235077,0.08430824,0.57097006,5.9331603,0.099121034,0.0,3.7436552,0.0,105.02772,99.272415,0.18763165,44.74616,0.0
10,1.9900371,64.91027,1.0,0.0,7.873807e+28,0.0,94.3624,101.4509,58.97676,0.98340577,1383.2136,7.5508614,33.54364,18.69303,2.5828142,0.0,7.0906226e+27,0.0,105.89011,438.9271,1.6661103,60.032955,0.0
11,8.6605,99.80448,1.0,0.0,8.240095e+28,0.0,98.295975,544.61115,71.563255,0.977164,3628.9163,23.98252,276.77515,55.948517,11.193435,0.0,1.0288846e+29,0.0,108.306305,1143.6552,4.48693,71.46663,0.0
12,3.044418,72.21807,1.0,0.0,56.277092,0.0,99.07939,407.74518,69.31058,0.9908487,1630.2417,0.13187008,113.98259,25.845263,2.3748124,0.0,5.4189953e+28,0.0,112.020096,763.6119,1.1448631,69.51303,0.0
13,2.640212,70.039894,1.0,0.0,99.85959,0.0,99.31795,456.2806,64.64781,0.99097097,1412.9279,0.3814064,174.6954,27.311375,1.8956164,0.0,7.33168e+28,0.0,111.946785,869.7249,0.58419657,68.29879,0.0
14,2.4411266,68.9648,1.0,0.0,234.92302,0.0,99.74427,724.9422,70.834,0.98533726,172.8346,3.3201163,259.24237,36.61278,2.1700773,0.0,3.0575351e+28,0.0,112.99112,1034.5425,0.08093772,74.61815,0.0
15,1.991003,94.05836,1.0,0.0,4.014893e+28,0.0,102.317894,1297.7483,80.92667,0.9708354,6106.87,4.729725,562.08527,60.974407,3.6345026,0.0,7.1981394e+28,0.0,111.538155,1970.5099,3.8813665,82.70902,0.0
16,0.8708671,77.72647,1.0,0.0,2.0165896e+26,0.0,103.88697,887.64246,78.209175,0.9837505,536.66235,0.45415798,188.86551,34.48002,0.9524573,0.0,13704.879,0.0,118.00375,1439.8766,1.8520805,80.1792,0.0
17,1.3484071,72.266754,1.0,0.0,105.47747,0.0,104.32187,926.43384,71.777214,0.9943346,120.35158,0.1237326,186.24107,42.812237,1.1453053,0.0,244.0046,0.0,116.98508,1416.3514,0.9294666,73.99519,0.0
18,1.5591716,81.064865,1.0,0.0,2.6923552e+26,0.0,104.21616,917.99097,76.893265,0.9881671,232.64441,1.6038034,239.48215,33.152985,1.5929031,0.0,4.049283e+26,0.0,117.24391,1460.7574,0.05823577,77.86931,0.0
19,2.1805758,90.74772,1.0,0.0,1.7917323e+26,0.0,105.791885,1463.7151,85.01768,0.9873622,190.8433,0.3932696,560.10236,41.994316,1.4449742,0.0,245.438,0.0,117.48436,1925.9626,0.07858744,86.07305,0.0
20,0.5762798,78.148186,1.0,0.0,86.10405,0.0,104.22367,853.6023,82.95798,0.99277157,95.124756,0.0864171,262.82675,62.91547,0.39832306,0.0,10659.564,0.0,116.379906,1291.5453,1.0413845,83.011154,0.0
21,0.09715847,70.59649,1.0,0.0,32.636135,0.0,104.61051,967.45435,79.505005,0.99459875,61.014275,0.0428112,185.52356,27.117523,0.2026109,0.0,178.66875,0.0,117.91466,1366.3412,0.16810259,83.16839,0.0
22,1.898613,73.15411,1.0,0.0,2.0165896e+26,0.0,103.99442,655.57806,77.3716,0.9929852,129.65695,0.16758737,112.996185,45.528126,1.097164,0.0,268.46344,0.0,117.80537,958.5259,1.3720654,79.34814,0.0
23,0.71980065,98.194756,1.0,0.0,1.9624198e+27,0.0,106.68399,1621.6539,89.92957,0.97827846,184.21198,0.64639395,751.83984,52.86598,1.004415,0.0,790.1104,0.0,118.92831,2098.6855,0.5344479,89.0837,0.0
24,0.23909836,70.59193,1.0,0.0,32.851833,0.0,104.54882,911.3587,82.53303,0.9943995,109.397026,0.07730722,179.1801,29.966835,0.16107276,0.0,11855.635,0.0,119.85431,1172.8746,0.6667,84.426956,0.0
25,0.15636818,71.71334,1.0,0.0,24.226171,0.0,104.755356,703.5544,75.29824,0.996662,115.65363,0.09283477,124.60159,42.84096,0.023320882,0.0,15651.006,0.0,118.647354,1018.99445,1.0684247,77.91109,0.0
26,0.004913317,63.911938,1.0,0.0,22.739525,0.0,105.16567,747.2227,74.78532,0.99720335,59.339294,0.03490911,90.00566,18.427042,0.039328948,0.0,7.6362805,0.0,119.2144,1084.683,0.3407893,77.79708,0.0
27,0.33489335,82.56015,1.0,0.0,73.003105,0.0,106.26433,1115.8645,82.825424,0.99473906,164.40144,0.11448612,223.75223,40.39039,0.24787533,0.0,7.9749727,0.0,120.36917,1520.875,0.31088746,84.913155,0.0
