,std,std_diff,hist_cor,hist_inters,hist_alike,hist_mean,cos,pixel_lap,std_diff_lap,hist_64_corr_lap,hist_kl_div_lap,hist_alike_lap,pixel_eq,dr_dif_eq,std_eq,hist_inters_eq,hist_alike_eq,hist_mean_eq,cos_eq,pixel_lap_lap_eq,br_lap_lap_eq,std_diff_lap_lap_eq,answer
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8704.0,0.0,0.0,98.75419,0.0,0.0,0.0,0.0
1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8704.0,0.0,0.0,98.75419,0.0,0.0,0.0,0.0
2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8704.0,0.0,0.0,98.75419,0.0,0.0,0.0,0.0
3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8704.0,0.0,0.0,98.75419,0.0,0.0,0.0,0.0
4,48.401184,48.401184,1.0,0.0,0.265178,106.578125,0.0,10820.592,74.26354,1.0,141799.16,0.05151338,20974.645,136.46547,63.729107,0.0,4.694055e+34,15815.906,202.15248,22911.992,118.0947,94.687035,1.0
5,0.0011493855,36.578163,0.99949694,67.1,0.0002568357,1.28125,132.77405,82.97683,68.7962,0.9981157,19.36832,0.0018278047,1.5138758,19.384317,0.014784809,1245.4,0.00036391278,65.515625,132.55788,204.29303,0.24831714,94.20173,0.0
6,0.18306461,62.482742,0.9958084,58.25,0.0058498257,10.046875,133.9514,696.1024,71.19429,0.99749994,0.86906934,0.002356893,53.642376,68.88976,0.102839805,1157.68,0.0071041025,172.92188,138.23424,813.26044,0.36848655,103.80762,0.0
7,0.011986827,43.937965,0.9999797,63.1,0.00020946418,0.5,133.26447,121.26151,71.72682,0.9976954,14.477891,0.0018428129,2.2612388,24.295609,0.004637587,1238.25,0.00046487534,43.28125,133.80353,271.7517,0.2560933,100.30284,0.0
8,0.47190607,65.27208,0.9977485,50.34,0.028588157,8.15625,134.11789,989.42365,73.59176,0.99687326,2.5200434,0.0036095264,156.1572,102.581085,0.28597125,1132.99,0.025555557,142.0,142.13153,1076.3638,0.64903027,105.76341,0.0
9,0.0024186235,76.75529,0.9994649,57.33,0.019239454,3.15625,138.27164,360.93094,107.95209,0.9927221,66.91713,0.0028095038,7.081809,55.445076,0.07366445,1171.9,0.0019051427,87.96875,141.27933,983.3081,1.006535,107.15445,0.0
10,0.42693347,102.93759,0.99734163,50.19,0.03341351,11.15625,140.12097,1152.5486,105.177765,0.99229324,-7.8146,0.004287914,77.63933,92.80142,0.3034998,1062.03,0.014167766,152.46875,143.67021,2087.3425,0.92671466,103.718025,0.0
11,0.013787324,91.004944,0.9999468,52.34,0.0032420391,0.859375,139.26949,585.1398,106.5741,0.99233097,80.07728,0.0032320293,10.67724,40.63313,0.057118315,1148.62,0.0012576596,69.375,139.60307,1515.978,1.2449877,103.01281,0.0
