,std,std_diff,hist_cor,hist_inters,hist_alike,hist_mean,cos,pixel_lap,std_diff_lap,hist_64_corr_lap,hist_kl_div_lap,hist_alike_lap,pixel_eq,dr_dif_eq,std_eq,hist_inters_eq,hist_alike_eq,hist_mean_eq,cos_eq,pixel_lap_lap_eq,br_lap_lap_eq,std_diff_lap_lap_eq,answer
0,0.28611827,104.24102,0.98299897,281.81,74.28375,68.328125,132.48715,1813.4828,105.635185,0.9912828,67.871956,0.18281132,173.06593,78.52561,0.057242323,292.64,7.0635796,83.75,136.84035,3223.8137,0.53813356,102.2585,0.0
1,0.97842866,104.72555,0.97229046,215.92,247.28267,114.859375,132.30165,1839.5962,105.4201,0.99063253,160.59995,0.124228016,191.85533,130.44582,0.3471683,269.49,2369.094,78.796875,136.31877,3241.7134,0.36171874,102.09574,0.0
2,1.1010554,105.575226,0.8859606,140.38,365.49896,168.1875,133.04962,1808.3668,105.87655,0.98966515,101.24962,0.49009764,198.24583,118.76635,0.4172485,260.81,333.13013,112.09375,140.97023,3221.9016,0.21455783,102.32056,0.0
3,0.80180633,105.31478,0.96929276,127.76,605.11304,52.859375,132.65488,1774.2048,105.649536,0.9891107,177.18175,0.5825228,204.42432,124.79118,0.64342934,261.54,30.661583,69.734375,138.71846,3177.296,0.19129618,102.27932,0.0
4,0.48995638,106.83846,0.93543476,117.71,470.70053,67.28125,132.85634,1767.529,106.07327,0.98920643,75.57768,0.10627234,199.18585,112.23866,0.40727592,257.64,400.85065,92.40625,138.2476,3124.2415,0.3187822,102.634346,0.0
5,0.4142307,109.50009,0.9225254,116.2,298.99493,70.75,132.64474,1687.9548,106.00981,0.99105895,167.89331,0.25360075,186.3609,125.27186,0.6155148,265.43,20.799591,83.03125,139.74841,3088.571,0.27199984,102.492134,0.0
6,0.018036589,109.18561,0.9763857,115.46,199.71033,39.46875,132.81133,1272.4899,106.55753,0.99334747,104.03558,0.16147722,120.426926,132.24367,0.18530966,264.43,80.38936,62.03125,139.83609,2761.663,0.033683687,102.467865,0.0
7,0.38775682,110.87283,0.9071658,97.37,158.86667,80.0625,132.87248,1150.7589,105.74885,0.99160975,170.66966,0.13418739,98.378296,124.26446,0.15976359,271.84,141.74127,82.609375,138.69865,2672.7761,0.21076031,102.62651,0.0
8,0.59415346,112.65397,0.950123,107.58,66.63231,58.015625,133.22649,1086.2816,106.82844,0.9918761,131.15355,0.17154644,92.971794,126.47758,0.23356727,278.93,307.18463,89.734375,140.32877,2638.5364,0.13123792,102.36459,0.0
9,0.677051,113.11597,0.93831986,121.59,81.00063,74.328125,133.78017,1060.0018,107.43494,0.99118286,107.44987,0.13959,92.73878,100.31818,0.29846653,286.81,28.004723,126.828125,137.38126,2639.1577,0.032827266,102.5956,0.0
10,0.79546356,114.59037,0.963567,153.15,69.18937,137.4375,133.6071,1089.994,107.29599,0.991756,52.940727,0.12989704,96.34628,117.37339,0.2852404,289.15,31.930714,142.78125,139.45705,2659.9768,0.4474133,102.91674,0.0
11,0.74812496,113.08812,0.97043437,210.74,59.87056,113.109375,133.06306,1109.0525,107.01187,0.99308115,58.475956,0.12129164,95.96169,105.40637,0.29909843,303.97,14.57423,107.484375,137.9718,2687.0715,0.028075334,102.73883,0.0
12,0.40858155,111.02133,0.97717637,263.63,42.112225,80.578125,133.11641,1042.1218,107.10407,0.99251497,86.58525,0.127383,89.76062,126.87119,0.09750923,310.93,18.57841,89.765625,137.85347,2606.0837,0.017451944,102.675415,0.0
13,0.04236268,110.1387,0.981572,284.7,37.213234,71.484375,132.56364,1014.0692,107.32214,0.9900501,65.28653,0.14466625,92.105446,132.91739,0.08315455,331.71,16.800444,62.40625,136.06631,2601.115,0.13673352,102.845505,0.0
14,0.15402447,109.45717,0.98480487,268.68,121.22155,70.125,132.15167,974.30695,107.205444,0.99173,86.64496,0.21973532,87.62044,117.516106,0.10940159,325.56,33.21556,81.734375,138.8889,2601.3047,0.30383778,102.5537,0.0
15,0.22944227,111.34976,0.9767585,264.92,256.57376,87.546875,132.15091,995.66547,107.27228,0.9898174,135.28374,0.13530654,92.62372,114.232185,0.060359918,325.81,72.22533,91.21875,138.58145,2632.8977,0.33530658,102.28834,0.0
16,0.6476529,111.5404,0.9726995,267.86,125.102455,89.09375,131.88774,1070.5807,107.03454,0.9909931,172.66995,0.10183625,105.43595,110.982735,0.3875635,305.89,38.116894,137.04688,138.03493,2717.503,0.24886571,102.06555,0.0
17,0.8130052,113.101425,0.9682196,281.25,107.2065,95.484375,132.86243,1134.7965,107.4792,0.99260765,183.23627,0.21426378,117.42351,98.109764,0.3235587,317.12,13.455113,121.578125,137.00607,2793.3027,0.072802566,102.166794,0.0
18,0.45633236,113.95364,0.9846087,315.81,71.812874,60.890625,133.47495,1305.934,107.860855,0.99143696,198.92747,0.12173877,136.20445,109.72879,0.28963608,330.07,16.346306,81.28125,137.65424,2915.513,0.11557802,101.96076,0.0
19,0.19303595,113.63598,0.9631808,318.94,214.21976,89.0625,133.74132,1419.2567,108.35186,0.9913296,51.447983,0.14413016,148.64731,97.192154,0.09282909,327.53,7.139586,90.546875,136.99417,2997.5464,0.09646692,102.33245,0.0
20,0.13130613,112.43522,0.9796237,319.82,149.45752,68.0,133.85588,1524.6978,108.465836,0.99109006,47.95575,0.15170386,154.00897,107.30768,0.14864865,325.14,11.307523,98.046875,137.10268,3112.3174,0.33765304,102.2402,0.0
21,0.50361323,109.42323,0.92607844,302.78,66.64261,129.5,134.15735,1457.7461,107.60784,0.9917935,195.83023,0.15302895,148.73106,119.815,0.3535316,299.63,16.47436,145.75,137.46002,3064.3347,0.19870329,102.19775,0.0
22,0.6416912,109.06495,0.9297486,298.95,126.403564,148.04688,134.99869,1345.5524,108.17964,0.99182254,87.690506,0.15657687,140.102,108.09813,0.35506865,293.06,16.556124,172.9375,137.03322,2988.2317,0.19754349,102.430374,0.0
23,0.6670493,108.100716,0.94105476,296.44,110.20915,146.0,134.70828,1249.6449,108.202675,0.99295133,60.65041,0.17286183,134.45271,121.33847,0.19560178,280.2,8.493873,178.46875,137.40103,2914.3254,0.28565022,102.565735,0.0
24,0.6959952,109.712456,0.9716836,294.05,81.31431,100.265625,135.28177,1235.9119,107.92808,0.9927151,96.371254,0.15591945,142.3118,120.50785,0.4511752,258.99,19.99614,181.89062,135.92409,2914.7117,0.13202856,102.40946,0.0
25,0.5503396,111.32226,0.979517,281.4,105.393776,77.859375,134.8617,1209.9111,107.509224,0.99277,108.28584,0.15497836,141.71231,102.97161,0.19149159,242.96,15.059278,215.82812,136.29549,2891.462,0.13130236,102.28193,0.0
26,0.5931674,112.377144,0.95942885,259.47,97.21071,107.171875,134.81264,1198.0154,108.27911,0.9920477,88.89939,0.12550421,147.6832,116.593735,0.3901414,250.83,13.312775,168.28125,135.0337,2927.3992,0.39005584,102.07427,0.0
27,0.5839957,112.53091,0.9818629,259.91,46.515312,79.328125,134.82843,1163.358,108.20019,0.994055,109.79451,0.19147684,132.72523,100.46965,0.251001,251.31,19.528893,121.390625,135.3924,2904.7808,0.24787909,101.977936,0.0
28,0.7215055,112.49374,0.95876765,239.35,88.38437,99.796875,133.68275,1167.1263,108.345985,0.9929909,112.62777,0.17872944,139.14758,89.90241,0.19655779,237.27,10.157521,133.1875,135.92778,2903.4495,0.38485155,102.07653,0.0
29,0.38537866,112.506805,0.89949805,173.45,69.329956,153.17188,133.86894,1233.6313,108.645386,0.99180794,177.73947,0.18445684,157.71521,105.58904,0.011057907,229.21,7.446757,105.0625,136.95319,2936.3464,0.20660841,101.965164,0.0
30,0.039319776,110.941895,0.97236437,131.69,42.978043,86.171875,133.91966,1294.5529,108.97367,0.9931561,41.873074,0.19915068,174.08313,98.23191,0.20390667,223.0,3.2941744,87.453125,136.56673,2914.3118,0.63210773,102.38224,0.0
31,0.010519314,111.12208,0.95626026,93.29,23.676348,59.734375,133.5881,1325.8536,108.40033,0.9910402,124.45588,0.12731224,178.40456,113.42217,0.09294994,219.47,8.831664,79.3125,135.63708,2904.4724,0.46223557,102.35393,0.0
32,0.28080338,112.957695,0.9650428,77.71,48.872364,48.546875,134.1379,1299.9564,108.925285,0.9920932,56.205227,0.14725336,175.17792,104.42376,0.17654493,222.54,5.003573,71.59375,137.47864,2867.6953,0.17197165,102.19388,0.0
33,0.6430677,112.76507,0.9765584,110.17,55.91089,81.4375,134.10928,1232.0118,108.36363,0.9914528,121.7506,0.17299671,169.807,95.09215,0.3087995,225.13,3.4692147,81.40625,136.05522,2803.9238,0.09219018,102.13002,0.0
34,0.779984,113.769264,0.94054496,151.8,68.00141,96.84375,133.77539,1215.4136,108.281624,0.9925801,137.28096,0.2650854,153.90654,101.011246,0.24442466,241.15,4.358576,99.765625,135.65965,2768.5703,0.37116623,102.328354,0.0
35,0.6196,114.57531,0.9313732,179.48,75.975784,112.0625,134.01793,1183.8656,108.52471,0.9929946,61.938114,0.12356421,146.49287,120.95368,0.10107082,249.89,7.097732,119.03125,135.673,2705.5732,0.36053613,102.24192,0.0
36,0.5929984,114.8272,0.92353034,201.6,57.5239,114.109375,134.166,1200.6903,108.39335,0.9925116,97.42231,0.19073986,148.40637,136.64893,0.18643086,257.4,5.287445,115.546875,137.08267,2663.3442,0.34542927,102.39857,0.0
37,0.49305177,115.66349,0.9528712,233.78,79.2417,78.5,134.28638,1246.9563,108.470695,0.99347186,148.32693,0.17319,159.1383,119.807304,0.1339131,272.46,11.088037,89.859375,135.53514,2611.083,0.10375725,102.32217,0.0
38,0.19959968,116.80697,0.9277663,225.59,65.91601,126.875,134.18129,1311.2401,108.980446,0.9935104,137.7092,0.15229954,162.16714,107.1712,0.0014902672,256.1,8.897193,110.578125,139.1713,2640.4656,0.08607576,102.44199,0.0
39,0.19696265,115.413635,0.9391335,234.88,49.388077,112.15625,134.3981,1339.0321,108.84911,0.99167836,40.439724,0.10639605,161.11813,98.01835,0.085688785,255.85,10.880685,134.75,140.07153,2606.0676,0.5979798,102.84734,0.0
