,std,std_diff,hist_cor,hist_inters,hist_alike,hist_mean,cos,pixel_lap,std_diff_lap,hist_64_corr_lap,hist_kl_div_lap,hist_alike_lap,pixel_eq,dr_dif_eq,std_eq,hist_inters_eq,hist_alike_eq,hist_mean_eq,cos_eq,pixel_lap_lap_eq,br_lap_lap_eq,std_diff_lap_lap_eq,answer
0,0.1673534,108.27014,0.989854,5012.6,1.3485316,572.9375,129.9438,705.13104,98.54606,0.9936829,17.500982,0.0049616997,88.46325,97.20883,0.2504426,4908.25,0.21994448,1152.9844,139.0701,1189.8965,0.29776692,101.93343,0.0
1,0.15488969,125.844,0.96091926,4445.52,8.718636,1228.8906,135.0688,994.11676,106.08284,0.98957556,-8.906152,0.018291466,130.27599,104.55011,0.34038797,4229.89,0.38489643,2344.5,144.19803,1693.2739,0.997844,101.15259,0.0
2,0.26649815,114.46713,0.9925207,5147.13,0.1885651,391.1875,128.86908,930.34937,98.68029,0.99330765,0.020928325,0.005352059,146.88094,65.56267,0.24204873,4518.02,0.042387556,1993.3438,137.7458,1434.7308,0.34216145,100.82321,0.0
3,0.203572,105.08593,0.9938025,5123.23,0.088115886,449.32812,130.22446,1152.0808,102.16109,0.99133164,70.81961,0.005798926,183.53459,87.319016,0.20936781,4823.94,0.032895647,1569.375,141.13947,1742.145,0.07773004,100.74384,0.0
4,0.05312716,123.00617,0.9811256,4804.0,2.26146,827.7031,132.35825,1171.9404,103.123055,0.9901965,-21.864103,0.015684552,201.70882,93.15543,0.30536166,4283.2,0.21847096,1888.0,141.72693,1748.9902,0.04104601,100.67388,0.0
5,0.40414143,65.43502,0.9688658,4551.96,1.7537882,1007.8125,133.43556,1299.2759,103.75979,0.9836555,99.60854,0.009004661,221.08058,53.591072,0.6713611,4117.63,0.16837624,1852.25,144.46213,1986.2992,0.796964,100.00966,0.0
6,0.02754087,111.83874,0.99203616,5032.8,0.16527687,555.125,130.03725,1221.6051,100.343605,0.990848,5.5795755,0.0045526484,203.51541,65.84019,0.049839605,3983.17,0.06835741,1820.625,140.25948,1872.6211,0.2763227,100.905396,0.0
7,0.321743,74.309074,0.9885255,4999.42,0.29591843,642.2969,130.22551,1213.8325,101.75698,0.99095476,27.339262,0.005336827,218.21982,107.24706,0.30837646,3810.53,0.027323285,2184.2969,141.16974,1860.5618,0.22464843,100.74323,0.0
8,0.07719646,105.55687,0.9959356,5094.34,0.6472036,365.23438,129.75558,1195.1399,99.05838,0.99308723,11.49596,0.0058513302,200.60977,61.272587,0.07527272,4308.35,0.027774636,1576.4375,142.08023,1753.5768,0.43206707,100.4556,0.0
9,0.021179084,77.34623,0.9783021,4807.18,7.96734,835.625,131.00018,1232.1222,99.77676,0.9923913,36.79177,0.0067659034,186.3588,84.44089,0.16856551,4395.31,0.1174484,1752.0469,141.71,1863.1056,0.6668652,99.86456,0.0
10,0.034293644,115.077484,0.9903824,4942.5,0.9255182,570.3594,131.76881,1320.9304,102.18163,0.99117637,24.485481,0.0054857545,188.09178,80.85008,0.1386068,4321.41,0.057826057,1554.7656,143.28577,1930.3016,0.63056314,100.96919,0.0
11,0.12997828,80.4764,0.9969749,5193.21,0.28668368,321.76562,128.491,1106.4387,94.69498,0.9942754,11.498407,0.006567575,162.09036,46.977905,0.16174385,4848.14,0.043213192,1506.8281,139.3151,1581.6213,0.5508323,99.85885,0.0
12,0.21586001,123.77322,0.981555,4825.87,1.6826411,740.8594,133.89497,1190.1017,103.64142,0.9904015,45.73545,0.008154943,141.60403,103.928986,0.3826616,4318.48,0.089760356,1610.4062,142.23558,1789.136,0.7925987,100.83353,0.0
13,0.061259747,101.311264,0.9906122,5117.9,0.13749184,560.5469,129.19183,958.23865,94.04051,0.99389404,-19.515707,0.0052669547,113.26395,65.19349,0.109427765,4855.9,0.051812265,1165.0312,139.5554,1374.0597,0.17176324,99.98659,0.0
14,0.023703419,54.46793,0.9290744,4282.37,12.1729145,1519.1719,135.71326,933.30786,102.8943,0.9905561,139.06174,0.007432507,98.88171,58.01387,0.21512933,4387.95,0.22854668,1507.4219,142.96834,1424.1805,0.260676,100.17529,0.0
15,0.14408022,62.33674,0.96098304,4450.84,1.4334099,1265.4531,138.09709,954.9496,103.28164,0.9902965,-18.378647,0.004259447,92.19093,51.06588,0.47823897,4178.02,0.063380204,1294.5625,144.30077,1438.3961,0.8273828,100.11508,0.0
16,0.05360189,93.74453,0.9977774,5085.62,0.46541557,319.95312,131.84065,799.11505,99.42542,0.99257946,53.67394,0.0037496537,56.9338,67.81283,0.07396068,5036.23,0.083927475,716.2031,139.18195,1236.5281,0.28381076,100.20993,0.0
17,0.015374536,105.53024,0.98955816,5097.22,1.2912365,542.15625,130.96512,769.94635,96.61934,0.9931178,15.648497,0.0037211631,53.883545,55.094704,0.009901952,4509.46,0.11585068,1050.3438,140.36327,1144.7252,0.5107606,100.54729,0.0
18,0.12566757,125.80984,0.93585205,4290.71,6.650442,1551.25,134.98215,660.2136,105.0603,0.9870281,63.9284,0.008128319,41.03316,89.28557,0.12388942,4302.45,0.17859021,1483.7344,140.6331,1220.9587,0.7214594,101.635925,0.0
19,0.013891042,65.09804,0.9384393,4254.91,3.1669762,1641.9062,134.1585,721.43567,104.73451,0.9884269,77.93092,0.009738053,49.477196,75.44619,0.030311648,4145.85,0.17785774,1453.5469,142.99808,1328.2389,0.5865039,99.757324,0.0
20,0.101099886,118.40971,0.9827925,4849.05,3.2658103,769.5625,131.85619,674.7984,101.08061,0.99299234,-3.562083,0.0084823165,49.776436,66.779915,0.093631394,4356.74,0.15275043,1590.1875,139.63072,1138.9904,0.017884115,101.528824,0.0
21,0.070256874,122.95221,0.98425555,4813.4,0.22966579,759.5469,133.04816,789.19,102.09615,0.9925673,64.42232,0.005730258,60.17967,94.962234,0.37681636,4122.7,0.061180457,1685.3125,143.29553,1242.0623,0.6301997,101.4276,0.0
22,0.1386219,125.74384,0.9848568,4817.35,0.7323796,768.6719,133.264,913.0526,101.88753,0.98579204,26.376192,0.0060637672,75.76235,106.17492,0.32622916,4332.86,0.09299107,1777.5938,145.09077,1363.1826,0.28978625,101.114296,0.0
23,0.29959056,55.388996,0.9665978,4496.25,3.5466902,1121.0,136.72989,960.0759,104.9028,0.9846353,62.166317,0.0050536063,91.81802,44.57711,0.4846902,3818.26,0.37502903,2515.4688,144.11467,1481.282,0.19872287,100.65143,0.0
24,0.063337475,91.03819,0.99576473,5148.4,0.14183258,438.25,129.69217,900.208,96.86925,0.99189276,19.675219,0.004441939,97.64281,52.443443,0.013738499,4823.18,0.047867805,1223.1406,139.86734,1331.9058,0.14738064,100.78838,0.0
25,0.30438235,68.407646,0.9883263,4805.15,1.6518284,700.8594,135.394,970.5349,102.367676,0.99228835,34.924084,0.0065172114,115.40282,47.20191,0.44726285,4527.57,0.1869406,1695.6094,140.80168,1450.0184,0.29148763,101.02834,0.0
26,0.025612935,93.23366,0.997236,5104.47,0.12251672,317.28125,130.16618,915.4531,98.34367,0.9943704,43.353275,0.004980239,114.22659,60.19229,0.1348239,4953.0,0.023406433,981.1094,138.0284,1351.0339,0.44186416,101.71293,0.0
27,0.06740324,63.567703,0.95322907,4278.14,2.0190861,1443.4531,137.32127,1007.5624,104.70865,0.9900603,15.930272,0.0067902408,101.72546,63.7305,0.26981187,4495.59,0.11611515,1467.1719,141.50623,1634.371,0.88877714,99.847885,0.0
28,0.10410772,115.424164,0.97397476,4636.51,4.347281,930.7344,132.557,911.1157,99.05137,0.99027944,54.02246,0.011087518,107.76102,70.11673,0.15564676,4218.66,0.2657892,1566.6719,140.37846,1439.1201,0.29497397,101.39727,0.0
29,0.1189032,98.799545,0.993961,5080.41,0.2238293,447.59375,131.53537,997.6577,99.33486,0.99254954,54.738018,0.0051693786,90.352486,70.16371,0.20528981,4811.19,0.028795905,1349.8281,139.92043,1497.5391,0.17754015,100.30506,0.0
30,0.18145438,123.14755,0.93457216,3990.88,5.3460093,1565.7656,138.50449,1040.6233,106.09709,0.9871245,31.451868,0.0075656474,87.99927,115.34353,0.4153499,4075.74,0.12089604,2122.8125,144.55196,1739.7795,1.4546452,100.53789,0.0
31,0.22035486,105.846016,0.981492,4823.56,1.0700583,822.9375,130.76202,688.26685,100.608116,0.99108565,-3.7916505,0.015780976,58.25196,87.69674,0.40012592,4557.46,0.12281093,1618.5312,141.8845,1100.8215,0.056261934,101.39032,0.0
32,0.040046196,107.10765,0.9940429,5185.39,0.10463045,370.8125,128.84749,719.4878,93.11201,0.99466246,23.980846,0.004434441,54.642044,73.19713,0.2429714,5312.23,0.020454394,1057.0781,139.18576,1082.7286,0.05077691,99.551186,0.0
33,0.21802467,60.738297,0.9582844,4629.32,0.89443904,1290.9219,133.25826,820.53436,102.01409,0.9896576,91.96848,0.010742772,69.15557,60.81869,0.442102,4083.91,0.106860265,2149.4375,142.44275,1313.6526,0.8015462,99.33436,0.0
34,0.07637602,124.86538,0.96585965,4543.22,1.3200235,1162.375,134.17389,841.6915,106.08606,0.99081784,26.630642,0.0068515497,67.79523,97.3995,0.091509394,3960.83,0.13329269,1814.5781,143.50017,1381.6416,0.567755,101.550865,0.0
35,0.287592,57.354168,0.970999,4613.94,2.0015981,1134.4844,134.50246,817.0818,102.92716,0.99153847,9.534125,0.012095763,67.4997,52.677006,0.50467545,4281.08,0.18866877,2081.7344,139.05098,1340.9939,1.8797852,99.5666,0.0
36,0.04045945,107.034485,0.9941513,5162.67,0.44811624,462.5,129.49042,764.3104,97.607216,0.99186444,16.710287,0.004465828,59.347557,68.02291,0.14080593,4910.0,0.06423928,1309.6875,138.49162,1150.3385,0.29062718,101.07288,0.0
37,0.07443169,126.36011,0.98281723,4847.32,1.7610133,723.4219,133.7035,791.3759,102.701294,0.98814434,-14.586971,0.007158329,72.14079,110.72358,0.1713782,4129.62,0.23405644,1883.8281,144.39629,1186.3074,0.6977723,101.27463,0.0
38,0.056808505,123.71344,0.97612566,4721.58,5.6065016,865.3281,132.99274,1012.05066,104.59522,0.9892673,46.329617,0.008108533,92.07977,96.605316,0.0834075,4561.76,0.50606537,1324.0156,143.57893,1598.2035,0.8705273,100.54936,0.0
39,0.0039088516,92.336555,0.9895512,4993.51,3.692753,522.1406,129.98149,1111.743,99.06399,0.9926068,14.464391,0.0060304697,123.60775,75.63939,0.054819062,4866.81,0.5060766,1279.0312,141.4486,1607.4159,0.36968642,99.69209,0.0
40,0.06801061,87.75933,0.99147016,5110.93,1.1905253,522.84375,129.4972,1021.8766,100.93704,0.9921883,44.92514,0.0055096564,119.75587,89.98327,0.113485605,4498.41,0.09148549,1756.4688,141.75847,1474.7528,0.61528,100.40902,0.0
41,0.18280993,91.73391,0.98829055,4980.65,0.6201511,521.0156,132.31761,1303.9323,103.028625,0.99176514,53.019287,0.007098205,122.249985,84.934135,0.13496383,4523.99,0.05845476,1590.4688,142.46262,1882.5107,0.1764681,99.450676,0.0
