,std,std_diff,hist_cor,hist_inters,hist_alike,hist_mean,cos,pixel_lap,std_diff_lap,hist_64_corr_lap,hist_kl_div_lap,hist_alike_lap,pixel_eq,dr_dif_eq,std_eq,hist_inters_eq,hist_alike_eq,hist_mean_eq,cos_eq,pixel_lap_lap_eq,br_lap_lap_eq,std_diff_lap_lap_eq,answer
0,0.09662589,18.848452,0.99999976,1756.28,15.245369,6.890625,80.13156,26.683203,22.93652,0.99836737,-1.1861116,0.0023135494,0.4607639,2.2920825,0.08393256,1729.74,7.0272355,9.515625,87.21421,38.72885,0.046972655,33.43038,0.0
1,0.045478467,18.48443,0.99999994,1756.47,0.0005416822,4.828125,80.104836,30.397228,20.44984,0.9988668,1.7102705,0.00042101843,0.8008066,1.8219546,0.04160049,1727.89,3.1619757e+30,24.203125,87.23776,46.682938,0.13868815,36.424225,0.0
2,0.02132785,22.461805,0.99999964,1754.17,0.061021507,7.46875,80.264336,49.913857,28.20999,0.9958364,5.958605,0.010257285,0.96503544,2.48414,0.016621636,1727.81,1.7759653,13.859375,87.244385,68.00635,0.034733072,35.079063,0.0
3,0.01567486,22.764763,0.9999999,1754.9,4.674768,6.703125,80.2887,36.858807,27.480595,0.9981637,0.95097125,0.049064897,0.99192345,2.9492476,0.04635752,1728.87,9.985186e+29,12.125,87.16483,63.383533,0.17578667,37.398808,0.0
4,0.024247553,22.506826,0.9999999,1754.96,0.3515445,7.515625,80.20141,44.805454,28.294733,0.9966781,5.3105884,0.0021071136,0.84781176,2.260782,0.025089832,1730.4,0.37642676,15.484375,87.20894,63.558174,0.05023329,33.99912,0.0
5,0.08387281,24.652252,0.9999996,1753.83,8.285393,10.21875,80.318085,45.22807,28.801317,0.99643546,3.687818,0.005189125,0.73136395,3.030279,0.084195495,1724.41,4.3269142e+30,32.71875,87.365814,66.488,0.14195964,36.697117,0.0
6,0.09725842,17.687618,0.9999998,1754.97,1.060814,7.296875,80.19068,38.66539,24.665766,0.99674565,2.012101,0.006330562,0.7707646,2.7758718,0.0750099,1726.4,2.1634571e+30,18.234375,87.22668,63.416557,0.027170138,38.71372,0.0
7,0.017344743,27.142574,0.9999998,1753.93,1.051059,7.453125,80.46386,35.792137,29.33656,0.99051416,4.528465,0.019876558,0.7735207,3.8707502,0.003438903,1720.53,2.3601349e+29,47.140625,87.33771,58.96976,0.07447917,39.9013,0.0
8,0.04779576,28.80299,0.9999993,1751.88,2.3536303e+28,13.765625,80.59885,36.873405,26.748346,0.9926834,36.762268,0.79717106,0.9306532,3.9817564,0.05739628,1719.96,50.326523,46.8125,87.215744,59.209175,0.04615343,35.633244,0.0
9,0.03632744,23.384819,0.9999998,1754.52,0.049947806,7.296875,80.55573,44.56497,28.936056,0.9959319,2.3189254,0.0004385129,0.9666395,2.8804996,0.017226458,1728.31,1.8589501,20.078125,87.20995,64.68221,0.043223742,37.20109,0.0
