std,std_diff,hist_cor,hist_inters,hist_alike,hist_mean,cos,pixel_lap,std_diff_lap,hist_64_corr_lap,hist_kl_div_lap,hist_alike_lap,pixel_eq,dr_dif_eq,std_eq,hist_inters_eq,hist_alike_eq,hist_mean_eq,cos_eq,pixel_lap_lap_eq,br_lap_lap_eq,std_diff_lap_lap_eq,answer
0.0005888378246190483,12.525796057507208,0.9999933291550064,6114.88,9.648121683136573e-05,15.875,118.24627052873056,2.4307159995318357,18.901642324958416,0.9998935542996824,-2.6578778353289345,0.0024197290353118396,0.07208128511235955,3.841022452403246,0.013640795191221857,4162.96,0.00027351862662177703,95.5,123.17614858456415,17.794809222846446,0.013231507490644391,39.03652927272043,0.0
0.8911807172614097,114.27937274024237,0.9986544458962509,5249.98,1.6270868686178792,377.046875,123.83994722985037,9697.590145131086,95.27902023790523,0.9767403468576976,207.9822512303027,0.04795340778506119,2473.1669012367347,127.12949779572409,0.9423572226266188,2893.45,0.2665578139261834,710.59375,138.15785955565548,11188.797264161985,1.999704470973782,91.06076781870209,0.0
0.03174718323631609,114.49922363640819,0.9952877149591624,5211.14,2.2908117888282367,465.84375,124.29463934513815,9448.105325374532,95.85509570827807,0.976569127212241,112.37093017890699,0.06097813155555047,2457.859021438046,124.16330124453808,0.048054658393915865,3000.23,0.3736310499009276,765.6875,138.38140184226032,11103.987820400283,3.5869952598314536,91.13339776584986,0.0
0.6744211608707538,114.33365877530564,0.998033136652948,5218.15,1.9765477839917172,402.671875,124.29818818401607,9472.389745727996,95.69039399570684,0.975488651293941,58.227607413511116,0.08059421761664615,2534.7404221285888,123.79040164637951,0.5466164393204593,2848.89,0.3369340604665764,768.265625,138.21759101171386,11156.241619850189,2.6364144428838903,91.59449590084637,0.0
0.01936363520013984,114.09948580447642,0.9976095951350548,5267.66,4.340540486136293,398.90625,124.27766338204763,9678.344006027624,95.67343019873701,0.9736457294046807,55.16595832910886,0.07405808479536778,2722.184844627809,124.88550591058052,0.2365383326886956,2815.89,0.778196131779409,842.15625,137.91432354436068,11076.604484140918,0.008422577247188201,91.47194213794228,0.0
1.1002758966772106,113.41898169918885,0.9973370670091241,5130.46,10.048415633217337,466.359375,124.30469790910749,9861.799370903558,95.68499009404377,0.9763533062723462,143.59283286812425,0.14563945829473854,2691.933112905743,124.17755930087392,1.1562849147999543,2670.13,1.6129377095995252,862.96875,138.0710021609695,11180.811396886704,2.9196073267790297,91.38043957392223,0.0
0.22344133448643436,113.84721247529815,0.9943372168171832,5077.3,3.5898536460620445,545.890625,124.46206909024704,9643.646899871255,95.82940535433978,0.975375543289436,144.6079726879191,0.0829187965701949,2477.329121800874,121.24189002028713,0.002486550717677005,2742.33,0.6224572078484099,1002.703125,138.38639005926694,11007.796984726123,1.15069785814606,91.4344511438865,0.0
0.18637085248101212,114.31203876192892,0.993941700056452,5147.88,8.049880844044772,538.0,124.45026255865581,9478.1856346559,95.93615930566429,0.9775312934643091,77.93127076054584,0.17632589040314434,2417.43072136392,119.8862086454432,0.4988683604513469,2568.56,1.3780233011233478,1082.3125,138.87566463988105,10723.588863529965,1.0660463483146003,91.54637031899868,0.0
0.6840111518367884,114.45451179720982,0.9941197074131408,5186.56,5.182103081231971,545.328125,124.01090291617592,9494.450678838952,95.8045901898547,0.9760324072067159,137.76712288195878,0.1332051506207505,2423.845088658708,120.22403782381399,0.6259617626002479,2786.04,0.7614887843616779,755.859375,139.5745701768083,10870.480673572098,0.8296202013108598,91.2797088984665,0.0
5.56836848718654,98.83295271764062,0.6562803803081597,2480.34,163.2723885333011,4437.828125,123.5031759720542,14671.778296172752,91.88046409380705,0.9243089293354404,1581.2599498799384,1.8471391084541675,5027.081784975811,115.97153021613607,2.060809519658541,1305.85,20.642303776228246,2857.71875,140.35173101834386,19433.636013576783,2.6660726825842573,85.70195266986472,1.0
